"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","1996","1998","2000","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NRU","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Nauru","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","","","","41.999555699999995","44.700557599999996","45.739087999999995","45.9361706","45.820226","45.8494289","45.882042399999996","47.2009633","51.4935243","50.472513","50.4784473","56.8800001","50.5427934","50.4520871","50.5059159","50.4978097","50.526336","51.5354476"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NLD","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Netherlands","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","96.92697369999999","98.1733199","100.0","99.7783829","97.2241095","95.25548409999999","97.1110386","93.2744049","93.3149009","93.5306284","93.6926807","92.5411903","94.8260979","96.12715759999999","95.5393182","96.0536903","96.2706506","96.9307089","97.7613147","98.24472999999999","98.9135168","98.443022","94.8228547","92.79522639999999","92.52525589999999","92.54215669999999"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ETH","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Ethiopia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","25.109254999999997","25.027551199999998","25.0558111","26.336851199999998","23.2933079","31.662587799999997","33.4842027","36.5843845","38.9233426","41.0238315","41.213611","42.0603455","41.289413499999995","43.1496229","41.2145793","42.563000699999996","41.038014","42.0637249","41.0715491","40.979121899999996","41.1258037","40.613416799999996","38.6928804","37.7281615","37.9556857","38.7798166"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GRC","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Greece","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","53.1577011","48.7648361","49.464991999999995","51.9032662","53.498968899999994","56.406631499999996","53.1160986","54.1622005","53.1791109","52.4458749","53.1654884","49.8182587","48.8744557","48.3117302","51.609309599999996","48.6584035","47.4326971","45.5303681","48.999819099999996","50.5080411","52.8233378","55.307525299999995","55.035050399999996","55.1634101","49.254757399999995","47.960262"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Tanzania","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-1.1113727","-0.815372","-0.8139185999999999","-0.6803632","-0.7768611999999999","-0.7137614","-0.5367346","-0.42496429999999996","-0.4095029","-0.5164704","-0.46057499999999996","-0.4529236","-0.49213749999999995","-0.6013172999999999","-0.572305","-0.4823648","-0.3870031","-0.3515643","-0.357548","-0.4659659","-0.5098718","-0.4883765","-0.48684089999999997","-0.42725019999999997","-0.40513069999999995","-0.2924507"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LUX","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Luxembourg","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","77.56689159999999","78.0899416","80.7152129","85.61211159999999","81.9391459","79.6893503","76.3787998","79.3069778","78.68447549999999","79.03958949999999","80.5408156","79.5171113","81.4318203","80.5489568","79.22268799999999","79.1640623","80.4736909","80.33959329999999","81.3452827","81.3018565","82.0797709","82.44542729999999","81.83828199999999","82.4224212","85.9237311","83.8649069"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","AZE","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Azerbaijan","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-1.3618337999999999","-1.3532658","-1.3849616999999999","-1.1844660999999999","-1.1894434999999999","-1.0690396","-0.9041952","-0.8634636","-0.8094254999999999","-0.8223916","-0.7260011","-0.8597442","-0.7958643999999999","-0.8083243","-0.6064243","-0.4254637","-0.35372519999999996","-0.1263081","-0.13553479999999998","-0.1558709","-0.0555998","-0.057033299999999995","-0.056992299999999996","-0.0543532","0.0656316","0.1661183"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CYP","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Cyprus","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","64.6513063","67.19955209999999","67.227812","71.85173019999999","65.89953659999999","66.0745522","68.09496279999999","66.3891039","66.9449618","69.9703308","68.7143093","71.7093845","72.1104077","71.8378919","71.58997289999999","64.7216198","63.904333199999996","63.3470753","65.211018","60.2745974","62.9329371","63.3936399","60.6208934","62.6945087","62.316326399999994","61.1503891"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BRA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Brazil","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","51.6820575","47.8322212","48.1913056","50.2973516","49.0505329","47.1185129","44.633697399999996","43.9751032","43.815364699999996","49.029883399999996","50.849196199999994","51.1910415","50.6454423","51.232519499999995","54.0327461","50.9451174","49.360564","49.385586499999995","49.2990606","47.3268322","52.173322299999995","49.6410809","50.0063582","46.7668678","46.156267199999995","46.9849597"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LCA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","St. Lucia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","54.3711907","67.1748504","65.9666184","67.1925406","67.23327379999999","68.5492043","72.0800264","72.06070869999999","67.4873897","67.491856","56.4126106","54.031906199999995","55.2171825","55.220943","55.241582799999996","57.1924772","53.642316099999995","48.7756878","54.891407699999995","58.8922909","56.555940199999995"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","COM","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Comoros","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","15.907179999999999","15.7297047","25.8301809","35.8741586","25.585168799999998","23.289866399999998","20.2045398","20.378622099999998","20.4124956","18.854601799999998","19.472289699999997","19.6364633","18.3457187","20.419425399999998","21.6300548","25.6459333","23.9131853","25.022968199999998","26.1499223","25.801886","25.2242139","24.6076926","21.1626478","24.5701015","27.0562994","27.8404845"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GAB","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Gabon","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","3.0","3.0","3.0","3.0","3.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","4.0","6.0","7.0","7.0","7.0","7.0","8.0","9.0","9.0","9.0","9.0","10.0","9.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","HRV","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Croatia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-0.335196","-0.3071658","0.18337869999999998","0.2060399","0.1631364","0.3693341","0.35490299999999997","0.302513","0.3753871","0.3957849","0.4213095","0.2868905","0.240585","0.4012631","0.4156062","0.42563439999999997","0.2567445","0.2649439","0.404068","0.4927546","0.4191078","0.5056587","0.7557995","0.7162335999999999","0.7487410999999999","0.7097625"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MHL","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Marshall Islands","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","","-0.6106585","-0.8708568","-0.9748602999999999","-0.9595638","-0.9670683","-0.7741146","-1.2346237","-1.2342385999999999","-1.202114","-1.1847221","-0.316748","-0.3160496","-0.31582279999999996","-0.3344329","-0.3332193","-0.21495","-0.21289319999999998","-0.1660294","-0.1651389","-0.2909441"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GBR","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","United Kingdom","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","91.66703969999999","91.5147949","93.1047888","93.9160303","91.5498039","90.05919999999999","94.96008859999999","92.35428859999999","91.5456234","92.3040666","88.0085987","87.5730857","87.3287813","88.0993517","86.90667499999999","91.02577389999999","90.59749409999999","90.91975149999999","89.23257249999999","88.430565","85.9388314","85.47469869999999","84.6224304","83.9385959","80.9176543","81.7903214"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","LAO","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Lao PDR","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","1.0","1.0","1.0","2.0","2.0","3.0","5.0","7.0","7.0","7.0","7.0","7.0","7.0","7.0","8.0","8.0","8.0","8.0","7.0","7.0","7.0","7.0","8.0","9.0","9.0","10.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ZWE","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Zimbabwe","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","42.421401499999995","36.8991404","27.5192324","26.710376699999998","24.8406806","25.6821341","19.7366234","17.0743792","18.765396499999998","13.96166","14.610781099999999","16.3285436","18.1158748","18.4262072","20.0612666","21.9384506","26.9875376","27.5268972","26.654024","24.925847299999997","23.8049754","23.4097854","23.911190299999998","24.0737676","26.237558399999998","26.25408"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","PAK","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Pakistan","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","31.2221457","31.1404419","31.1687019","30.6995877","27.788849","30.8031485","31.517572299999998","33.6736283","33.843471799999996","28.6909504","28.970005099999998","28.9994512","28.054922899999998","31.4704925","31.2769876","30.8454256","32.2381385","33.7962481","35.917940699999996","34.245677199999996","34.450517999999995","32.152932899999996","34.0571188","31.1291916","31.6207131","32.7525593"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","BDI","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Burundi","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","1.0","1.0","1.0","2.0","2.0","4.0","5.0","8.0","8.0","8.0","8.0","8.0","9.0","9.0","10.0","10.0","10.0","10.0","10.0","10.0","8.0","8.0","8.0","9.0","9.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","OMN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Oman","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.2677542","-0.006963","-0.0055096","0.1056215","0.2957168","0.1866734","0.2931176","0.1659918","0.11967409999999999","0.2438058","0.2643655","0.3192865","0.0808802","0.051082699999999995","-0.014891699999999999","0.138753","0.08054739999999999","0.16137559999999998","0.1108223","0.1114018","0.20404809999999998","0.10181359999999999","0.102771","0.4468675","0.47199589999999997","0.5675096"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TKM","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Turkmenistan","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","25.9462734","25.7687961","25.8301809","17.7511478","17.571393699999998","22.4174073","17.5647788","22.6330726","22.6757231","23.0171445","23.1333012","18.0588494","18.0458803","25.6650331","25.2718284","39.505823199999995","39.445146199999996","35.8218153","34.0677197","33.4162634","35.3619409","32.1555481","32.1822681","41.89442","41.9067358","30.7465703"
